ABN,Name,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023,31/01/2024,29/02/2024,31/03/2024,30/04/2024,31/05/2024,30/06/2024,31/07/2024,31/08/2024,30/09/2024,31/10/2024,30/11/2024,31/12/2024,31/01/2025
33007457141,Westpac Banking Corporation,76972.9,79227.5,85276.2,87464.6,97181.6,95304.4,95332.8,98290.8,97576.2,100642.4,103175.8,103486.5,105901.3,107490.6,108457.2,106578.9,107556.4,105771.9,106787,105279.1,106379.7,106183,109858,109311.1,110250.4,111319.7,115686.3,114182.9,115497.3,113509.4,115636.3,115576.1,117358.9,122568.4,126537.5,125678.2,123976.1,124750.5,125713.5,125986.7,129170.2,129265.2,129882.4,130964.7,133897.3,133790.2,138024.8,137452.6,146377.3,147217.9,148984.2,157799,164371.4,166788.4,165241.7,165628.6,163225.8,162050.4,163774.7,166220.2,171024,177963.1,178740.7,189060.3,189495,199364.1,201499.7,201426.1,202801.1,205424,210051,209657.8,211634.2,210852.2,207929.6,208335.7,205695.9,204850.4,205287.8,276844.4,271715.5,270407.9,276956.6,276672,278384,276907.2,280150,282185.8,281066.9,282482.6,282206.6,282390.5,281352.1,280440.5,283178.2,289304.5,294576.3,298159.7,297886.1,294879,294933.9,299869.8,304955.8,309085,309789.4,311576.4,313162.7,314864.2,320729,324799.2,328586.6,328119.6,328428.9,327078.9,325376.3,327243.8,331207.2,335580.3,335100.1,339591,340656.9,345633.2,347183.2,347087.2,348052.1,350264.7,349976.9,349602.4,349025.3,352580.7,357796.6,364395,367328,371686,370386.7,371508.5,372599.1,372356.5,373298.3,373256.3,372822.6,374856.6,375129.9,379283.9,381539.8,384378.7,385258.5,383844.8,395299.7,399230.1,400130.3,397316.5,398169.3,399800.4,398325.9,407701.5,410678,413522.8,420296.1,417016.2,430258.8,433394.7,431757.3,432948.7,440128.8,441308.2,447773,450944.1,447659.4,445823.2,450135.8,445790.2,444229.1,450835.3,447624,448020.3,450202.6,451541,454053.1,456582.1,455676.1,462902,464395.9,455902.7,449881.1,451117.8,448609.7,878381.6,879561.3,880790.5,885787.2,435146.2,435604.3,440305,435706.9,434167.3,431098.3,436011.7,432679.9,452610.6,459787.6,454685,453254.7,458258.9,461525.1,467297.7,469373.3,468392,464110.1,463288.1,464182.4,464472.9,467742,473268,477309.2,482295.5,478628.7,491514.8,499496,508363.6,508658,516200.2,512824.4,511822,511389.8,510469,519845.5,525586.6,522455.1,529976.3,531544.2,531473.9,537272.9,538595.5,538163.8,537224.2,536439.5,537301.9,547376.5,549915,547413.8,548940.8,555190.8,552423.7,557630.9,561468.5,563051.6,561756.1,568282.7,569669.3,578627.1,588820.1,584274.7,583678,591538.3,591381.4,596497.1,605617.2
33087651661,Police Financial Services Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3,1026.4,1045.1,1042.1,1062.4,1052.3,1049.2,1046.6,1039.8,1033.9,1067.8,1059.8,1060.6,1083.5,1111,1118.5,1140,1135.2,1159.2,1151.8,1160.5,1183.4,1219,1205.9,1194.8,1214.8,1226.3,1263.6,1260.6,1256.8,1275.9,1278.4,1286.7,1301.2,1322,1298.2,1311.6,1332.9,1366.3,1366.6,1362.2,1363.8,1381.1,1379,1391.7,1421.7,1415.2,1407.3,1414.1,1437,1470.1,1475.3,1478.6,1491.9,1503.5,1534.3,1543,1565.7,1552.1,1582.4,1594.7,1603.5,1645,1679.1,1686.8,1698.4,1714.7,1750.1,1776.9,3610.1,3650.8,3674.8,3694,1906.6,1903.4,1904.1,1937.1,1936.6,1976.7,1965.8,1955.7,1968.5,1994.7,1992.9,2021.6,2090.9,2133.3,2164.3,2186.3,2176.6,2189.1,2223.8,2245.9,2267.9,2289.4,2300.5,2330.3,2358.1,2370.4,2415,2450.8,2436.1,2469,2460.6,2464.8,2468.4,2471.8,2466.3,2490,2528.1,2562.6,2567.6,2563.9,2572.6,2578.1,2669.6,2681,2704.1,2723.3,2710.1,2710.2,2789.7,2769.8,2762.8,2747.2,2768,2765.3,2774.8,2783.2,2757.9,2780.4,2803.9,2794.6,2808.9,2810.4,2823.9,2849.7,2844.9,2842.3,2873.1
33608235847,Canadian Imperial Bank of Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,170,178.7,232.7,402.7,432.7,432.7,262.7,262.7,262.7,352.7,312.7,262.7,162.7,162.7,131.5,169,183,223,256,275,325,325,325,320,296.4,246.4,246.8,199.4,110.4,47.4,47.4
34072814058,"Citibank, N.A.",4702.2,4093.3,4972.2,3802,3538.6,2518,2331.8,6127.9,5921.8,5986.6,6127.9,6168.8,6194.9,6127.9,5522.2,5980.2,5234.2,5941.4,6057.8,5430.6,6231.9,6468.4,5044.7,4725.2,4541,4044.3,4363.2,4441.6,4164.7,4771.8,5543.5,5734.2,5566.9,6923.6,5780.6,5581,5325.6,4849,4870.5,4137.4,4582.1,5446.9,7078.1,7223.6,8517.8,8406.9,6362.5,7754.3,9457,11033.6,9722,9383.1,9975,9178.5,8898.5,8472.8,8658.7,7823,8428,9249.4,9035.9,9215.7,8418,7155.8,5878.7,5993.5,5541.9,4155.5,4246,5010.6,5168.2,4904.2,5357.6,4583.2,4771.7,4667.9,5646.2,6230.7,6964.3,7409.9,7929.2,8705.5,7992.4,7797.6,7032.4,6765.6,8401.3,8206,8842.9,8265.3,7926.9,8284.7,7736,7436.7,7388.1,8340.8,8716.1,8149.5,8072.1,9575.9,9552.9,10554.6,9052.8,9114.8,7979.5,9630.5,8712.8,8534.3,8000.2,7372.9,7470.2,6790.7,6741.4,6591.2,7632,7555.9,7130.7,7312.1,7010.5,7105,6587.9,7578.5,7586.2,7368.4,10930.8,11122.2,11826.7,11625.6,12178.4,12340.3,12605.7,12078,12362.4,12359.2,11882.7,12784.6,11664.7,12376.2,13429.4,10179.3,11389,10121.3,10645.4,10479,10575.8,11361,10701.3,11706.3,10437.9,10577.8,10941.5,9694.8,10158.4,10426.6,10645.9,10563.5,10933.5,10508.2,11263,11598.6,10987.5,11299.1,12914.3,8873,8008.1,7689.1,8167.5,7848.6,8006.7,9141,9143.6,8176,7330.9,8845.2,8506,7778.2,7745,7962.1,7725.1,7844.1,8284,7874.5,8120.3,8815.9,8412.7,9624.5,9931.4,20486.2,18697.8,18554.5,20768.9,10424.7,10498.3,10835.4,10106.8,10488.1,9679.9,11043.3,9911.8,15212.6,13412.6,12949.5,12815.8,12120.4,11559.6,10165.5,10651,11135.4,10978.6,11643.6,12732.5,11417.6,12875.3,13641.1,13827.1,12150.6,11906.1,13105.8,12805.2,12872.5,13484.6,12992.5,13107.4,13536.3,14327.3,15267.2,15184.5,13952.6,14538.9,14238.5,14401.8,14729.2,14501.8,14282.3,14874.2,15279.6,15161,13576.1,15474.4,14832.9,13983.4,16004.9,15142.7,15625.7,15403.4,15290.9,16198.9,16289.3,16005.8,16237.3,17193.3,17265.4,17073.9,17922.8,18775.6,18052.1,18198.4,18806.7
34087650477,Orange Credit Union Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3,183.8,187.2,185.1,186,188.7,186.6,190.3,190.2,190.2,190.1,191.7,189.2,197.6,198.9,200.9,211.7,213.9,216.6,219.9,219.4,226.5,223.3,225.5,229.4,233,230.3,234.7,238.8,240.8,244.4,247.1,252.8,258,256.1,256,259.8,261.7,261.6,264.9,266.8,266.7,265.8,264.5,262.6,260.1,254.1,250.8,254,258.9,263,263.8,263.4,262.8,259.1,259.5,256.8,258.7,257.3,257.4,263.9,266.4,266.3,264.5,270.8,273.3,273.4,277.1,273,272.5,276.6
34133513827,The Bank of Nova Scotia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,50,181.1,250.7,220,651.4,833.2,883.7,913.2,1128.5,1069.1,1303.3,1191.7,993.6,1279,1298.8,1436.8,1456.4,1651.3,1565.2,1799.1,1581.2,1829.2,2425.3,2254.8,2585.2,2589.8,301.3,109,0,0,17,0,80,380,799.3,621.3,395,635.3,582.8,478,460.9,464.2,478.9,544.1,546.2,539.2,503.4,354.5,200,200,200.1,200.1,200.1,200.1,200.1,150.1,0,278.2,0,0,236.6,247.3,0,117.6,567.6,427.2,100.5,100.5,0,0,260.8,302.6,230.2,255.3,174.5,25,175,177.4,175,175,175,225.5,134.1,229.9,170.3,250,376.1,366.4,774.3,442.3,687.4,703.4,574
35087650039,EECU Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.3,317.7,322,323.8,325.2,328.8,331.2,332.6,339,332.6,335.7,334.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35664630497,"Land Bank of Taiwan Co., Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35845772731,Standard Chartered Bank,38.4,61.7,41.6,85,58.9,0,0,0,218.8,240.1,234,212.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.4,11.4,19.8,23,30.1,24.5,19.6,16.2,22.3,19.4,25.5,25.9,21.3,59.6,57.9,58.3,78.9,110.8,102.9,105.7,68.8,89.9,74.2,94.3,219.7,220.7,265.5,209.7,340.5,328.6,271.8,289.1,295.7,257.8,214.2,242.5,277.1,224.5,443.5,507.2,520.3,390,407.9,414,632.1,734.4,763.8,847.4,1063.3,891.4,819,964.2,987.8,722.8,615.2,825.2,753.2,791.6,1126.6,1115.6,1222.4,1367.5,1473.9,1231.6,1260.6
36078577250,"Taiwan Business Bank, Ltd",20.5,22.8,27.6,35.5,10.2,16.1,11.7,11.8,11.8,11.5,12.2,10.8,10.7,10.4,10.7,9.8,10,11,10.2,9.6,12.9,13,12.2,11.5,11.7,11.2,11.3,11,11,12.8,12.6,12.9,12.9,12.3,10.6,11.1,11.2,11,9.4,17.5,9.4,9.3,10.7,9.3,9.4,9.4,8,8.1,8.2,8.2,9.2,9.2,9.6,9.9,10,9.6,9.5,9.1,9.2,6.3,6.6,6.4,8.2,7.8,7.8,8.3,8.3,7.3,7.1,7,11,7.1,6,8.7,5.9,10.9,7,12.2,8,10.3,10.6,10.8,10.9,10.6,10.5,9.1,9.6,9.8,8.3,8.1,7.7,7.6,9.3,8.1,8.3,9.9,9.6,12.8,10.7,10.7,11.4,11.9,12.9,12.5,13.5,14.6,14.1,10.4,11.2,11.6,12.9,12.7,13.1,13.8,15,17.3,19.4,18.1,18.1,20.2,19.6,20.6,21.5,23,23.5,25.2,24.5,25.4,27,27.4,28,28.7,18.8,18.1,20.6,20.8,19.6,21.6,23.2,23.4,23.8,18.8,18.8,19.3,18.5,21.8,21.5,18.4,18.3,20.2,23.4,21,21.7,26.4,27,21.5,29.9,29.8,31.1,31.3,32.3,32.7,39,49.5,49.4,49.9,49.4,46.9,48.2,59.7,80.1,70.2,71,74.5,76.6,79.1,66.1,98.2,98.6,133.7,153.5,149,109.6,93.7,93.4,90.8,87.2,96.7,146.6,161.6,162.2,23.7,27.8,26,26.6,25.9,25.9,24.4,24.5,25.7,25.2,25.2,25.5,25.6,25.7,27.1,27.2,27.2,28.2,27.3,27.5,25.6,26,24.6,25.7,25.8,24.2,22.8,24.2,23.7,23.7,23.6,31,28.8,28.8,25.3,25.2,23.6,25.1,26.2,25.8,24.6,26,25.9,25.4,25.4,25.7,24.9,25.9,41.5,35.5,35.3,35.1,48.8,47.7,37.7,37.5,37.2,37.2,36.2,34.6,36,35.9,35.3,35,36.1,70.3,70.3
36087650422,Northern Inland Credit Union Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.8,263,265.4,267.1,275.5,278.9,281.2,287.1,287.3,288.7,287.4,284.5,287.5,295.8,298.5,303.7,314.8,314.6,322.2,324.4,326,336.2,336,334.7,338,342.7,341.4,343.7,347.7,352.3,357.4,364.6,364.4,370.2,369.5,368.6,378,376.3,375.5,375.3,379.4,382.7,385.9,381,375.8,377.3,374.3,371.2,373.6,375,370.9,366.1,368.5,368.2,371.1,373.2,373.2,374.8,377.7,375.5,377.8,381.8,383.6,382.1,386.7,387.1,388.8,386.2,389.6,399.1,398.8
36087651232,Credit Union SA Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.4,1048.4,1058.2,1066.3,1078.5,1073.2,1072.9,1076.1,1063.3,1070,1059,1042.7,1039.5,1059.8,1065.5,1064.4,1080.1,1079,1086.5,1086.5,1094.1,1107.7,1102.3,1109.6,1115.5,1122.8,1116.2,1129.2,1138.6,1134.2,1144,1149.1,1160.6,1177.6,1185.2,1182.6,1201.9,1211.5,1212.4,1209.7,1238.7,1305.4,1326,1315.6,1301.1,1329.4,1355.6,1373.5,1397.4,1388.3,1399.8,1404.3,1399.6,1431.5,1462.3,1470.3,1474.8,1474.3,1480.3,1472.8,1484.2,1538.6,1594.4,1586,1601.6,1585.3,1582.9,1587.6,1622.6,1678.4,1689.7
37002950745,Arab Bank Australia Limited,408.4,473.4,512.4,476.9,499,601.1,640.2,675.7,677.6,701.3,742.1,768.2,813.3,815.1,837.5,830.6,830.6,824.8,838.8,870.4,868.9,856.5,827.9,793.2,744.9,760.6,729.7,724.3,712.4,693,689.1,676.3,666.6,671.5,669.8,662.8,642.9,647.9,660.7,681.7,712.4,684,707.1,714.8,714.2,723.1,739.6,734.9,718,695.5,702.3,707,709.1,752.6,734.2,760.7,791.1,833,843,882.8,906.8,861,918.6,991.6,1155.3,1178.3,1186.1,1106.4,1096.8,1038.8,974.4,1013.5,999.5,1007.1,1001.9,979.4,974.7,980.2,916.2,884.4,858.2,912,988.2,998,1002.5,968.4,954.1,925.3,922.4,989.2,982.8,920.7,966.9,956.6,945.9,930.6,930.7,926.6,875,831.2,849.6,848.3,865.7,881.4,869.3,853.7,829.2,857.4,901.7,915.3,879.9,866.3,842,817.6,810.6,810.8,759.3,754.9,721.8,672,648.9,669.7,678.9,669.3,667.1,659.9,676.3,671,648.4,652,647.2,684.1,714.7,721.3,747.4,741.9,740.1,721.3,736.3,695.6,727.7,739.8,745.4,766.2,784.8,793.5,801.5,797.5,811.8,774.6,775.7,804.1,781.1,838.5,774.9,832.5,846.6,861.4,849.4,869.5,824.1,848.6,817.7,822.4,807.8,827.1,815,801,802.2,790.4,766.6,753.7,755.1,724.3,722.4,695.8,710.1,691.1,703.9,721.9,736.9,707.2,713.2,730.7,722.4,753.7,785.9,1592.8,1633.4,1654.4,1668.8,830.3,798.8,787.1,786.5,780.8,787.9,790.2,772.1,747.2,765.5,786.5,782,813.6,814,853.8,835.4,800.9,824.3,841.1,842.2,862.9,844.8,861,863.6,873,898.1,919.2,920.4,920,918.6,907.1,903.9,901,892.3,875.7,895.3,902.9,927.9,917.8,905.7,903,916,911.4,922.4,897.5,918.9,891.5,891.5,889.2,934.6,939.9,918.4,915.2,964.7,963.9,957.5,978.3,953,941.8,961.2,977,982,965.3,984.8,965.1,963.4,971.3
38616463855,Wise Australia Pty Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2,322.2,331.4,338.5,333.6,247.9,224.5,225.4,218.3,234,236.6,240.1,250.6,255.1,269.7,273.9,299,314.7,321.1,341.2,360.1,381.2,399.1,412.4,428.2,441,439.3,433.8,442.3,451.6,492.6,576,614,649,661.5,671.8,728.3,805,772.4,812.2,906.9,963.3,1016.7,1074.7,1104.2,1170.9,1214.2,1210.7,1260.7,1299.3,1271.9
39087650057,Family First Credit Union Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.1,192.6,192.6,192.1,192,192.5,193.6,192.5,191.4,191,188.9,188.5,191.7,198.8,198.2,203,207.3,210.7,213.4,215.9,218.7,220.1,225.7,225.2
40087652060,Auswide Bank Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.3,1843.8,1863.1,1892.4,1881,1906.6,1899.8,1875.3,1887.6,1876.7,1889.5,1919.3,1940.1,2114.5,2105.9,2112.6,2116.8,2112.9,2104.3,2116.9,2134.2,2108.1,2126.6,2138.9,2192.7,2204.4,2196.7,2147.7,2166.2,2162.3,2177,2195.4,2248,2251.6,2244.7,2273.3,2272.7,2324.2,2351.2,2389.1,2424.7,2429.7,2451.8,2459.5,2479.6,2499.1,2535,4824.4,4941.5,4958.3,5014.6,2375.8,2410,2429.6,2426.6,2431.6,2492.6,2461.9,2466.3,2496,2522.9,2541.9,2581.6,2635.7,2636.4,2689.4,2794.7,2775.7,2770.5,2784,2800.8,2827.9,2870.3,2902,2912.3,2948.2,2986.7,2987.9,2981,2978.6,3026.3,3039.5,3023.5,3069.1,3060.5,3059,3040.5,3034.8,3123.9,3170.8,3146.3,3094.8,3224.8,3270.2,3316.7,3380,3446.1,3403.7,3390.2,3383,3410.2,3430.7,3397.7,3405.8,3396.1,3468.6,3536.3,3562.1,3625.9,3647.9,3605.8,3686.1,3727.5,3672.5,3688.6,3719.8,3770.6,3849.4
43074112011,"JPMorgan Chase Bank, National Association",2111.5,2055,1699.6,1796.6,1716.2,722.4,646,950.4,1045.1,780.9,1013,882.6,848,764.5,852.1,805.1,887.6,809.2,906.6,813.3,899,1066.4,1032.1,1918,814.7,789.6,766.8,753.3,804.4,773.1,709.5,1004.8,899.5,882.3,1105.4,957.2,1251.6,1433.8,1391.4,1290.2,1257.5,1359.3,1471.3,1869.2,1905.5,3249.5,3165.7,3528.7,3430.6,4005.8,4477.9,4021.5,2731.7,3891.5,4078,3954.3,4540.2,4862.2,4842.4,5384.2,5230.6,5880,5419,4839.5,4258.6,5241.6,6091.1,5209.4,5234.6,4836.2,6755.7,7205.9,8343.5,7733.2,8562.2,8492.4,7763.6,8053.8,8885.6,8663.5,10451.9,10468.8,9875.3,10865.3,10306.3,11146.7,11832.1,12902.4,13327,13485.9,13679.2,14835.8,13867.3,13570.3,13710.3,13448.9,13959.4,14574,14280.2,13912.4,11681.6,11482.2,11704.6,12002,11641.4,10612.5,10966.7,10780.1,9963,10582.3,9930,9842.5,9783.6,9107.2,9384.1,9412.1,9087.5,9213,8714,9119.8,8969.8,9090.4,8297.8,8716.4,8216.8,8196.2,8623,8542.6,9019.2,8856.6,9702.5,9072.6,7685.6,8360.3,8811.9,8333.1,8265.3,8072.1,8007.6,8950.3,8113.9,8351.7,8491.3,8195,8044.5,8281.9,8802.9,8166.5,7700.9,8000.9,7638.5,8467.5,9215.8,9137.4,9320.3,9913.6,9891.6,10181.5,9908.7,8885.2,8442.9,8786.4,8940.8,9168.6,8448.2,8772.2,9415.3,9549.2,10963.8,9130.4,9955.4,9469.1,8962.1,8530,9401.7,9421.7,8433.4,8739.1,8568.1,9139.7,8953.3,8947.8,9441.2,7991.2,9204.3,9779.9,9166.7,18486.6,20145.3,17364.6,20558.8,10318.5,10401.5,11096.7,11339.9,11366,10983.7,10674.9,11292.9,26811,30141.8,25186.3,25423.9,20987.7,19247.1,16460.9,15482.5,13765.8,13474.3,17735.1,14624.8,18618,17506.3,15990.1,15653.5,17125,17227.9,15702.5,16527.4,15625.7,15787.9,16667.8,15763.6,17099.7,16375.8,14742.4,14027,15009.2,13917,14587.7,13301.4,14149.7,14406.1,14966.6,14607.8,13431.7,13442,14860.1,13689.8,14559.5,12860.6,14496.3,13443.2,13533.2,14048.1,14772.9,13371.9,15836.9,16078.3,14209,15036.5,16116.8,15308.4,16797.2,17143,15041.4,16095.9,14992.9
43087650011,Endeavour Mutual Bank Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5,542.1,543.3,546.4,545.1,542.2,547.5,543.7,539.1,543.1,538.3,543.7,540.1,1078.1,1082.5,1086.8,1095.1,550.7,551,555.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
